age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,salary
26~45,*,102771~375499,*,6~13,*,*,*,*, Male,0,0~1902,20~60, United-States, >50k
26~45,*,102771~375499,*,6~13,*,*,*,*, Male,0,0~1902,20~60, United-States, <=50k
26~45,*,102771~375499,*,6~13,*,*,*,*, Male,0,0~1902,20~60, United-States, >50k
26~45,*,102771~375499,*,6~13,*,*,*,*, Male,0,0~1902,20~60, United-States, <=50k
26~45,*,102771~375499,*,6~13,*,*,*,*, Male,0,0~1902,20~60, United-States, <=50k
20~47,*,37482~276709,*,10~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
20~47,*,37482~276709,*,10~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
20~47,*,37482~276709,*,10~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
20~47,*,37482~276709,*,10~13,*,*,*, White,*,0,0,30~40, United-States, <=50k
20~47,*,37482~276709,*,10~13,*,*,*, White,*,0,0,30~40, United-States, >50k
21~55,*,108687~365739,*,9~13,*,*,*,*,*,0,0~1887,24~40, United-States, <=50k
21~55,*,108687~365739,*,9~13,*,*,*,*,*,0,0~1887,24~40, United-States, >50k
21~55,*,108687~365739,*,9~13,*,*,*,*,*,0,0~1887,24~40, United-States, <=50k
21~55,*,108687~365739,*,9~13,*,*,*,*,*,0,0~1887,24~40, United-States, <=50k
21~55,*,108687~365739,*,9~13,*,*,*,*,*,0,0~1887,24~40, United-States, <=50k
29~81,*,46870~195284,*,2~16,*,*,*, White,*,0,0,40~60,*, >50k
29~81,*,46870~195284,*,2~16,*,*,*, White,*,0,0,40~60,*, >50k
29~81,*,46870~195284,*,2~16,*,*,*, White,*,0,0,40~60,*, >50k
29~81,*,46870~195284,*,2~16,*,*,*, White,*,0,0,40~60,*, <=50k
29~81,*,46870~195284,*,2~16,*,*,*, White,*,0,0,40~60,*, <=50k
25~42,*,189265~557644,*,9~13,*,*,*,*,*,0,0,40, United-States, <=50k
25~42,*,189265~557644,*,9~13,*,*,*,*,*,0,0,40, United-States, <=50k
25~42,*,189265~557644,*,9~13,*,*,*,*,*,0,0,40, United-States, <=50k
25~42,*,189265~557644,*,9~13,*,*,*,*,*,0,0,40, United-States, <=50k
25~42,*,189265~557644,*,9~13,*,*,*,*,*,0,0,40, United-States, <=50k
18~65,*,122775~329425,*,7~12,*,*,*, White, Male,0~6497,0,20~48, United-States, <=50k
18~65,*,122775~329425,*,7~12,*,*,*, White, Male,0~6497,0,20~48, United-States, <=50k
18~65,*,122775~329425,*,7~12,*,*,*, White, Male,0~6497,0,20~48, United-States, <=50k
18~65,*,122775~329425,*,7~12,*,*,*, White, Male,0~6497,0,20~48, United-States, <=50k
18~65,*,122775~329425,*,7~12,*,*,*, White, Male,0~6497,0,20~48, United-States, <=50k
21~60,*,114580~399387,*,4~15,*,*,*,*,*,0~15024,0~2415,15~55, United-States, <=50k
21~60,*,114580~399387,*,4~15,*,*,*,*,*,0~15024,0~2415,15~55, United-States, <=50k
21~60,*,114580~399387,*,4~15,*,*,*,*,*,0~15024,0~2415,15~55, United-States, >50k
21~60,*,114580~399387,*,4~15,*,*,*,*,*,0~15024,0~2415,15~55, United-States, >50k
21~60,*,114580~399387,*,4~15,*,*,*,*,*,0~15024,0~2415,15~55, United-States, <=50k
25~48,*,69586~243165,*,6~14,*,*,*,*,*,0,0,35~40,*, <=50k
25~48,*,69586~243165,*,6~14,*,*,*,*,*,0,0,35~40,*, <=50k
25~48,*,69586~243165,*,6~14,*,*,*,*,*,0,0,35~40,*, <=50k
25~48,*,69586~243165,*,6~14,*,*,*,*,*,0,0,35~40,*, <=50k
25~48,*,69586~243165,*,6~14,*,*,*,*,*,0,0,35~40,*, <=50k
27~44,*,65308~408531,*,9~14,*,*,*, White,*,0~7298,0,30~50, United-States, <=50k
27~44,*,65308~408531,*,9~14,*,*,*, White,*,0~7298,0,30~50, United-States, <=50k
27~44,*,65308~408531,*,9~14,*,*,*, White,*,0~7298,0,30~50, United-States, >50k
27~44,*,65308~408531,*,9~14,*,*,*, White,*,0~7298,0,30~50, United-States, >50k
27~44,*,65308~408531,*,9~14,*,*,*, White,*,0~7298,0,30~50, United-States, <=50k
25~51,*,45474~372728,*,9~14,*,*,*,*,*,0,0,24~60,*, <=50k
25~51,*,45474~372728,*,9~14,*,*,*,*,*,0,0,24~60,*, >50k
25~51,*,45474~372728,*,9~14,*,*,*,*,*,0,0,24~60,*, <=50k
25~51,*,45474~372728,*,9~14,*,*,*,*,*,0,0,24~60,*, <=50k
25~51,*,45474~372728,*,9~14,*,*,*,*,*,0,0,24~60,*, <=50k
29~55,*,32550~706180,*,6~13,*,*,*, White,*,0,0,40~70, United-States, >50k
29~55,*,32550~706180,*,6~13,*,*,*, White,*,0,0,40~70, United-States, >50k
29~55,*,32550~706180,*,6~13,*,*,*, White,*,0,0,40~70, United-States, <=50k
29~55,*,32550~706180,*,6~13,*,*,*, White,*,0,0,40~70, United-States, <=50k
29~55,*,32550~706180,*,6~13,*,*,*, White,*,0,0,40~70, United-States, <=50k
30~62,*,139012~230095,*,9~15,*,*,*,*,*,0~99999,0,32~60,*, <=50k
30~62,*,139012~230095,*,9~15,*,*,*,*,*,0~99999,0,32~60,*, <=50k
30~62,*,139012~230095,*,9~15,*,*,*,*,*,0~99999,0,32~60,*, <=50k
30~62,*,139012~230095,*,9~15,*,*,*,*,*,0~99999,0,32~60,*, <=50k
30~62,*,139012~230095,*,9~15,*,*,*,*,*,0~99999,0,32~60,*, >50k
23~35,*,77689~303121,*,5~13,*,*,*, White, Male,0~7688,0,30~52, United-States, >50k
23~35,*,77689~303121,*,5~13,*,*,*, White, Male,0~7688,0,30~52, United-States, <=50k
23~35,*,77689~303121,*,5~13,*,*,*, White, Male,0~7688,0,30~52, United-States, >50k
23~35,*,77689~303121,*,5~13,*,*,*, White, Male,0~7688,0,30~52, United-States, <=50k
23~35,*,77689~303121,*,5~13,*,*,*, White, Male,0~7688,0,30~52, United-States, <=50k
22~46,*,148995~204196,*,7~13,*,*,*, White,*,0,0,20~50, United-States, <=50k
22~46,*,148995~204196,*,7~13,*,*,*, White,*,0,0,20~50, United-States, >50k
22~46,*,148995~204196,*,7~13,*,*,*, White,*,0,0,20~50, United-States, <=50k
22~46,*,148995~204196,*,7~13,*,*,*, White,*,0,0,20~50, United-States, >50k
22~46,*,148995~204196,*,7~13,*,*,*, White,*,0,0,20~50, United-States, <=50k
33~46,*,112761~425785,*,9~11,*,*,*, White,*,0,0,30~40,*, <=50k
33~46,*,112761~425785,*,9~11,*,*,*, White,*,0,0,30~40,*, <=50k
33~46,*,112761~425785,*,9~11,*,*,*, White,*,0,0,30~40,*, <=50k
33~46,*,112761~425785,*,9~11,*,*,*, White,*,0,0,30~40,*, <=50k
33~46,*,112761~425785,*,9~11,*,*,*, White,*,0,0,30~40,*, <=50k
24~56,*,36020~185556,*,9~13,*,*,*, White,*,0,0,12~50, United-States, <=50k
24~56,*,36020~185556,*,9~13,*,*,*, White,*,0,0,12~50, United-States, <=50k
24~56,*,36020~185556,*,9~13,*,*,*, White,*,0,0,12~50, United-States, >50k
24~56,*,36020~185556,*,9~13,*,*,*, White,*,0,0,12~50, United-States, >50k
24~56,*,36020~185556,*,9~13,*,*,*, White,*,0,0,12~50, United-States, >50k
29~66,*,45857~342834,*,7~11,*,*,*, White,*,0~5178,0~1408,24~50, United-States, <=50k
29~66,*,45857~342834,*,7~11,*,*,*, White,*,0~5178,0~1408,24~50, United-States, >50k
29~66,*,45857~342834,*,7~11,*,*,*, White,*,0~5178,0~1408,24~50, United-States, <=50k
29~66,*,45857~342834,*,7~11,*,*,*, White,*,0~5178,0~1408,24~50, United-States, <=50k
29~66,*,45857~342834,*,7~11,*,*,*, White,*,0~5178,0~1408,24~50, United-States, <=50k
35~64,*,66634~257876,*,9~15,*,*,*, White,*,0~27828,0,35~50, United-States, <=50k
35~64,*,66634~257876,*,9~15,*,*,*, White,*,0~27828,0,35~50, United-States, <=50k
35~64,*,66634~257876,*,9~15,*,*,*, White,*,0~27828,0,35~50, United-States, >50k
35~64,*,66634~257876,*,9~15,*,*,*, White,*,0~27828,0,35~50, United-States, >50k
35~64,*,66634~257876,*,9~15,*,*,*, White,*,0~27828,0,35~50, United-States, <=50k
22~58, Private,31732~407138,*,4~10,*,*,*, White,*,0~2936,0,6~50,*, <=50k
22~58, Private,31732~407138,*,4~10,*,*,*, White,*,0~2936,0,6~50,*, <=50k
22~58, Private,31732~407138,*,4~10,*,*,*, White,*,0~2936,0,6~50,*, >50k
22~58, Private,31732~407138,*,4~10,*,*,*, White,*,0~2936,0,6~50,*, <=50k
22~58, Private,31732~407138,*,4~10,*,*,*, White,*,0~2936,0,6~50,*, <=50k
17~33,*,47425~162623,*,7~14,*,*,*, White,*,0,0,15~60, United-States, <=50k
17~33,*,47425~162623,*,7~14,*,*,*, White,*,0,0,15~60, United-States, <=50k
17~33,*,47425~162623,*,7~14,*,*,*, White,*,0,0,15~60, United-States, <=50k
17~33,*,47425~162623,*,7~14,*,*,*, White,*,0,0,15~60, United-States, >50k
17~33,*,47425~162623,*,7~14,*,*,*, White,*,0,0,15~60, United-States, <=50k
20~64,*,117496~314525,*,3~13,*,*,*, White,*,0,0~1755,40~45,*, >50k
20~64,*,117496~314525,*,3~13,*,*,*, White,*,0,0~1755,40~45,*, <=50k
20~64,*,117496~314525,*,3~13,*,*,*, White,*,0,0~1755,40~45,*, <=50k
20~64,*,117496~314525,*,3~13,*,*,*, White,*,0,0~1755,40~45,*, <=50k
20~64,*,117496~314525,*,3~13,*,*,*, White,*,0,0~1755,40~45,*, <=50k
17~49,*,136363~233799,*,2~14,*,*,*,*,*,0~15024,0,20~80,*, >50k
17~49,*,136363~233799,*,2~14,*,*,*,*,*,0~15024,0,20~80,*, <=50k
17~49,*,136363~233799,*,2~14,*,*,*,*,*,0~15024,0,20~80,*, >50k
17~49,*,136363~233799,*,2~14,*,*,*,*,*,0~15024,0,20~80,*, <=50k
17~49,*,136363~233799,*,2~14,*,*,*,*,*,0~15024,0,20~80,*, <=50k
23~45,*,58124~207611,*,9~13,*,*,*, White,*,0,0~1974,20~78, United-States, <=50k
23~45,*,58124~207611,*,9~13,*,*,*, White,*,0,0~1974,20~78, United-States, <=50k
23~45,*,58124~207611,*,9~13,*,*,*, White,*,0,0~1974,20~78, United-States, >50k
23~45,*,58124~207611,*,9~13,*,*,*, White,*,0,0~1974,20~78, United-States, <=50k
23~45,*,58124~207611,*,9~13,*,*,*, White,*,0,0~1974,20~78, United-States, <=50k
24~56,*,76281~606752,*,5~14,*,*,*, White,*,0,0~1741,40, United-States, <=50k
24~56,*,76281~606752,*,5~14,*,*,*, White,*,0,0~1741,40, United-States, <=50k
24~56,*,76281~606752,*,5~14,*,*,*, White,*,0,0~1741,40, United-States, <=50k
24~56,*,76281~606752,*,5~14,*,*,*, White,*,0,0~1741,40, United-States, <=50k
24~56,*,76281~606752,*,5~14,*,*,*, White,*,0,0~1741,40, United-States, <=50k
29~55,*,29933~227203,*,9~13,*,*,*, White,*,0~3325,0,5~68, United-States, >50k
29~55,*,29933~227203,*,9~13,*,*,*, White,*,0~3325,0,5~68, United-States, <=50k
29~55,*,29933~227203,*,9~13,*,*,*, White,*,0~3325,0,5~68, United-States, <=50k
29~55,*,29933~227203,*,9~13,*,*,*, White,*,0~3325,0,5~68, United-States, >50k
29~55,*,29933~227203,*,9~13,*,*,*, White,*,0~3325,0,5~68, United-States, <=50k
24~36,*,34378~231357,*,9~11,*,*,*, White,*,0~3908,0,40~75, United-States, <=50k
24~36,*,34378~231357,*,9~11,*,*,*, White,*,0~3908,0,40~75, United-States, <=50k
24~36,*,34378~231357,*,9~11,*,*,*, White,*,0~3908,0,40~75, United-States, <=50k
24~36,*,34378~231357,*,9~11,*,*,*, White,*,0~3908,0,40~75, United-States, <=50k
24~36,*,34378~231357,*,9~11,*,*,*, White,*,0~3908,0,40~75, United-States, <=50k
30~67,*,22245~320305,*,9~13,*,*,*, White,*,0,0,32~60,*, <=50k
30~67,*,22245~320305,*,9~13,*,*,*, White,*,0,0,32~60,*, <=50k
30~67,*,22245~320305,*,9~13,*,*,*, White,*,0,0,32~60,*, >50k
30~67,*,22245~320305,*,9~13,*,*,*, White,*,0,0,32~60,*, <=50k
30~67,*,22245~320305,*,9~13,*,*,*, White,*,0,0,32~60,*, <=50k
19~46,*,48935~315287,*,9~13,*,*,*,*,*,0,0,15~40, United-States, <=50k
19~46,*,48935~315287,*,9~13,*,*,*,*,*,0,0,15~40, United-States, <=50k
19~46,*,48935~315287,*,9~13,*,*,*,*,*,0,0,15~40, United-States, <=50k
19~46,*,48935~315287,*,9~13,*,*,*,*,*,0,0,15~40, United-States, <=50k
19~46,*,48935~315287,*,9~13,*,*,*,*,*,0,0,15~40, United-States, <=50k
30~49,*,106255~215895,*,9~15,*,*,*, White,*,0,0~1887,40,*, <=50k
30~49,*,106255~215895,*,9~15,*,*,*, White,*,0,0~1887,40,*, >50k
30~49,*,106255~215895,*,9~15,*,*,*, White,*,0,0~1887,40,*, >50k
30~49,*,106255~215895,*,9~15,*,*,*, White,*,0,0~1887,40,*, >50k
30~49,*,106255~215895,*,9~15,*,*,*, White,*,0,0~1887,40,*, <=50k
18~81,*,89391~254817,*,9~15,*,*,*,*,*,0~14084,0,16~60, United-States, <=50k
18~81,*,89391~254817,*,9~15,*,*,*,*,*,0~14084,0,16~60, United-States, >50k
18~81,*,89391~254817,*,9~15,*,*,*,*,*,0~14084,0,16~60, United-States, >50k
18~81,*,89391~254817,*,9~15,*,*,*,*,*,0~14084,0,16~60, United-States, >50k
18~81,*,89391~254817,*,9~15,*,*,*,*,*,0~14084,0,16~60, United-States, <=50k
32~58,*,41777~234841,*,8~13,*,*,*,*,*,0,0,20~72,*, <=50k
32~58,*,41777~234841,*,8~13,*,*,*,*,*,0,0,20~72,*, <=50k
32~58,*,41777~234841,*,8~13,*,*,*,*,*,0,0,20~72,*, <=50k
32~58,*,41777~234841,*,8~13,*,*,*,*,*,0,0,20~72,*, <=50k
32~58,*,41777~234841,*,8~13,*,*,*,*,*,0,0,20~72,*, <=50k
21~44, Private,32981~370502,*,9~13,*,*,*, White,*,0,0~1902,25~45,*, <=50k
21~44, Private,32981~370502,*,9~13,*,*,*, White,*,0,0~1902,25~45,*, <=50k
21~44, Private,32981~370502,*,9~13,*,*,*, White,*,0,0~1902,25~45,*, >50k
21~44, Private,32981~370502,*,9~13,*,*,*, White,*,0,0~1902,25~45,*, <=50k
21~44, Private,32981~370502,*,9~13,*,*,*, White,*,0,0~1902,25~45,*, <=50k
27~62,*,124793~209213,*,6~13,*,*,*,*,*,0,0,40~55,*, <=50k
27~62,*,124793~209213,*,6~13,*,*,*,*,*,0,0,40~55,*, <=50k
27~62,*,124793~209213,*,6~13,*,*,*,*,*,0,0,40~55,*, <=50k
27~62,*,124793~209213,*,6~13,*,*,*,*,*,0,0,40~55,*, <=50k
27~62,*,124793~209213,*,6~13,*,*,*,*,*,0,0,40~55,*, <=50k
22~66,*,22211~270565,*,9~15,*,*,*,*,*,0~20051,0,35~60, United-States, >50k
22~66,*,22211~270565,*,9~15,*,*,*,*,*,0~20051,0,35~60, United-States, <=50k
22~66,*,22211~270565,*,9~15,*,*,*,*,*,0~20051,0,35~60, United-States, <=50k
22~66,*,22211~270565,*,9~15,*,*,*,*,*,0~20051,0,35~60, United-States, >50k
22~66,*,22211~270565,*,9~15,*,*,*,*,*,0~20051,0,35~60, United-States, <=50k
19~57,*,44006~333953,*,2~13,*,*,*,*,*,0,0~1602,30~60,*, <=50k
19~57,*,44006~333953,*,2~13,*,*,*,*,*,0,0~1602,30~60,*, <=50k
19~57,*,44006~333953,*,2~13,*,*,*,*,*,0,0~1602,30~60,*, <=50k
19~57,*,44006~333953,*,2~13,*,*,*,*,*,0,0~1602,30~60,*, <=50k
19~57,*,44006~333953,*,2~13,*,*,*,*,*,0,0~1602,30~60,*, <=50k
45~69,*,32372~317360,*,8~13,*,*,*, White,*,0~7298,0,1~99, United-States, <=50k
45~69,*,32372~317360,*,8~13,*,*,*, White,*,0~7298,0,1~99, United-States, <=50k
45~69,*,32372~317360,*,8~13,*,*,*, White,*,0~7298,0,1~99, United-States, <=50k
45~69,*,32372~317360,*,8~13,*,*,*, White,*,0~7298,0,1~99, United-States, <=50k
45~69,*,32372~317360,*,8~13,*,*,*, White,*,0~7298,0,1~99, United-States, >50k
19~58,*,135056~212864,*,9~10,*,*,*, White,*,0~3908,0,10~70, United-States, <=50k
19~58,*,135056~212864,*,9~10,*,*,*, White,*,0~3908,0,10~70, United-States, <=50k
19~58,*,135056~212864,*,9~10,*,*,*, White,*,0~3908,0,10~70, United-States, <=50k
19~58,*,135056~212864,*,9~10,*,*,*, White,*,0~3908,0,10~70, United-States, >50k
19~58,*,135056~212864,*,9~10,*,*,*, White,*,0~3908,0,10~70, United-States, <=50k
17~41, Private,30509~199018,*,7~15,*,*,*, White,*,0,0,20~45, United-States, <=50k
17~41, Private,30509~199018,*,7~15,*,*,*, White,*,0,0,20~45, United-States, <=50k
17~41, Private,30509~199018,*,7~15,*,*,*, White,*,0,0,20~45, United-States, >50k
17~41, Private,30509~199018,*,7~15,*,*,*, White,*,0,0,20~45, United-States, <=50k
17~41, Private,30509~199018,*,7~15,*,*,*, White,*,0,0,20~45, United-States, <=50k
24~52,*,154374~240467,*,10~14,*,*,*,*,*,0,0,30~60,*, <=50k
24~52,*,154374~240467,*,10~14,*,*,*,*,*,0,0,30~60,*, <=50k
24~52,*,154374~240467,*,10~14,*,*,*,*,*,0,0,30~60,*, <=50k
24~52,*,154374~240467,*,10~14,*,*,*,*,*,0,0,30~60,*, >50k
24~52,*,154374~240467,*,10~14,*,*,*,*,*,0,0,30~60,*, <=50k
36~59,*,158813~346478,*,9~13, Married-civ-spouse,*, Husband, White, Male,0~15024,0~2415,40~96, United-States, >50k
36~59,*,158813~346478,*,9~13, Married-civ-spouse,*, Husband, White, Male,0~15024,0~2415,40~96, United-States, >50k
36~59,*,158813~346478,*,9~13, Married-civ-spouse,*, Husband, White, Male,0~15024,0~2415,40~96, United-States, >50k
36~59,*,158813~346478,*,9~13, Married-civ-spouse,*, Husband, White, Male,0~15024,0~2415,40~96, United-States, >50k
36~59,*,158813~346478,*,9~13, Married-civ-spouse,*, Husband, White, Male,0~15024,0~2415,40~96, United-States, <=50k
26~54,*,37937~175339,*,9~13,*,*,*,*,*,0~7688,0,40~50,*, <=50k
26~54,*,37937~175339,*,9~13,*,*,*,*,*,0~7688,0,40~50,*, <=50k
26~54,*,37937~175339,*,9~13,*,*,*,*,*,0~7688,0,40~50,*, >50k
26~54,*,37937~175339,*,9~13,*,*,*,*,*,0~7688,0,40~50,*, <=50k
26~54,*,37937~175339,*,9~13,*,*,*,*,*,0~7688,0,40~50,*, >50k
28~56,*,157747~227840,*,9~13,*,*,*, White,*,0,0,30~45, United-States, <=50k
28~56,*,157747~227840,*,9~13,*,*,*, White,*,0,0,30~45, United-States, <=50k
28~56,*,157747~227840,*,9~13,*,*,*, White,*,0,0,30~45, United-States, >50k
28~56,*,157747~227840,*,9~13,*,*,*, White,*,0,0,30~45, United-States, >50k
28~56,*,157747~227840,*,9~13,*,*,*, White,*,0,0,30~45, United-States, <=50k
26~44, Private,37646~188774,*,10~14,*,*,*,*, Male,0,0~2824,40~65,*, >50k
26~44, Private,37646~188774,*,10~14,*,*,*,*, Male,0,0~2824,40~65,*, >50k
26~44, Private,37646~188774,*,10~14,*,*,*,*, Male,0,0~2824,40~65,*, <=50k
26~44, Private,37646~188774,*,10~14,*,*,*,*, Male,0,0~2824,40~65,*, >50k
26~44, Private,37646~188774,*,10~14,*,*,*,*, Male,0,0~2824,40~65,*, >50k
17~64,*,78602~358465,*,7~11,*,*,*, White,*,0~3411,0,15~40, United-States, <=50k
17~64,*,78602~358465,*,7~11,*,*,*, White,*,0~3411,0,15~40, United-States, <=50k
17~64,*,78602~358465,*,7~11,*,*,*, White,*,0~3411,0,15~40, United-States, <=50k
17~64,*,78602~358465,*,7~11,*,*,*, White,*,0~3411,0,15~40, United-States, <=50k
17~64,*,78602~358465,*,7~11,*,*,*, White,*,0~3411,0,15~40, United-States, <=50k
32~46,*,119522~345911,*,3~13,*,*,*,*,*,0,0,40~50,*, <=50k
32~46,*,119522~345911,*,3~13,*,*,*,*,*,0,0,40~50,*, <=50k
32~46,*,119522~345911,*,3~13,*,*,*,*,*,0,0,40~50,*, <=50k
32~46,*,119522~345911,*,3~13,*,*,*,*,*,0,0,40~50,*, <=50k
32~46,*,119522~345911,*,3~13,*,*,*,*,*,0,0,40~50,*, >50k
35~62,*,75478~359461,*,6~13,*,*,*,*,*,0~8614,0,40~45, United-States, <=50k
35~62,*,75478~359461,*,6~13,*,*,*,*,*,0~8614,0,40~45, United-States, <=50k
35~62,*,75478~359461,*,6~13,*,*,*,*,*,0~8614,0,40~45, United-States, >50k
35~62,*,75478~359461,*,6~13,*,*,*,*,*,0~8614,0,40~45, United-States, <=50k
35~62,*,75478~359461,*,6~13,*,*,*,*,*,0~8614,0,40~45, United-States, <=50k
17~39,*,28455~231413,*,7~15,*,*,*, White,*,0~99999,0,10~60, United-States, >50k
17~39,*,28455~231413,*,7~15,*,*,*, White,*,0~99999,0,10~60, United-States, <=50k
17~39,*,28455~231413,*,7~15,*,*,*, White,*,0~99999,0,10~60, United-States, <=50k
17~39,*,28455~231413,*,7~15,*,*,*, White,*,0~99999,0,10~60, United-States, <=50k
17~39,*,28455~231413,*,7~15,*,*,*, White,*,0~99999,0,10~60, United-States, <=50k
32~58,*,48520~193895,*,4~13,*,*,*, White,*,0~4064,0,40~50, United-States, <=50k
32~58,*,48520~193895,*,4~13,*,*,*, White,*,0~4064,0,40~50, United-States, <=50k
32~58,*,48520~193895,*,4~13,*,*,*, White,*,0~4064,0,40~50, United-States, <=50k
32~58,*,48520~193895,*,4~13,*,*,*, White,*,0~4064,0,40~50, United-States, <=50k
32~58,*,48520~193895,*,4~13,*,*,*, White,*,0~4064,0,40~50, United-States, <=50k
19~52,*,107584~244214,*,9~13,*,*,*, White,*,0,0,35~40, United-States, <=50k
19~52,*,107584~244214,*,9~13,*,*,*, White,*,0,0,35~40, United-States, <=50k
19~52,*,107584~244214,*,9~13,*,*,*, White,*,0,0,35~40, United-States, <=50k
19~52,*,107584~244214,*,9~13,*,*,*, White,*,0,0,35~40, United-States, <=50k
19~52,*,107584~244214,*,9~13,*,*,*, White,*,0,0,35~40, United-States, <=50k
18~47,*,42617~230292,*,9~15,*,*,*,*,*,0,0,30~40, United-States, <=50k
18~47,*,42617~230292,*,9~15,*,*,*,*,*,0,0,30~40, United-States, <=50k
18~47,*,42617~230292,*,9~15,*,*,*,*,*,0,0,30~40, United-States, <=50k
18~47,*,42617~230292,*,9~15,*,*,*,*,*,0,0,30~40, United-States, <=50k
18~47,*,42617~230292,*,9~15,*,*,*,*,*,0,0,30~40, United-States, <=50k
36~56,*,46155~175398,*,7~13,*,*,*, White,*,0~6418,0,20~50, United-States, >50k
36~56,*,46155~175398,*,7~13,*,*,*, White,*,0~6418,0,20~50, United-States, <=50k
36~56,*,46155~175398,*,7~13,*,*,*, White,*,0~6418,0,20~50, United-States, <=50k
36~56,*,46155~175398,*,7~13,*,*,*, White,*,0~6418,0,20~50, United-States, >50k
36~56,*,46155~175398,*,7~13,*,*,*, White,*,0~6418,0,20~50, United-States, >50k
26~53,*,72257~182332,*,9~11,*,*,*, White,*,0,0,40~55, United-States, <=50k
26~53,*,72257~182332,*,9~11,*,*,*, White,*,0,0,40~55, United-States, >50k
26~53,*,72257~182332,*,9~11,*,*,*, White,*,0,0,40~55, United-States, <=50k
26~53,*,72257~182332,*,9~11,*,*,*, White,*,0,0,40~55, United-States, <=50k
26~53,*,72257~182332,*,9~11,*,*,*, White,*,0,0,40~55, United-States, <=50k
21~73,*,33729~417668,*,9~13,*,*,*, White,*,0~5455,0~2174,20~55, United-States, <=50k
21~73,*,33729~417668,*,9~13,*,*,*, White,*,0~5455,0~2174,20~55, United-States, <=50k
21~73,*,33729~417668,*,9~13,*,*,*, White,*,0~5455,0~2174,20~55, United-States, <=50k
21~73,*,33729~417668,*,9~13,*,*,*, White,*,0~5455,0~2174,20~55, United-States, >50k
21~73,*,33729~417668,*,9~13,*,*,*, White,*,0~5455,0~2174,20~55, United-States, >50k
25~45,*,101977~374716,*,5~10,*,*,*,*,*,0,0,35~50, United-States, <=50k
25~45,*,101977~374716,*,5~10,*,*,*,*,*,0,0,35~50, United-States, <=50k
25~45,*,101977~374716,*,5~10,*,*,*,*,*,0,0,35~50, United-States, >50k
25~45,*,101977~374716,*,5~10,*,*,*,*,*,0,0,35~50, United-States, <=50k
25~45,*,101977~374716,*,5~10,*,*,*,*,*,0,0,35~50, United-States, <=50k
27~64,*,118500~195612,*,9~10,*,*,*, White,*,0~7298,0,20~40, United-States, <=50k
27~64,*,118500~195612,*,9~10,*,*,*, White,*,0~7298,0,20~40, United-States, >50k
27~64,*,118500~195612,*,9~10,*,*,*, White,*,0~7298,0,20~40, United-States, <=50k
27~64,*,118500~195612,*,9~10,*,*,*, White,*,0~7298,0,20~40, United-States, <=50k
27~64,*,118500~195612,*,9~10,*,*,*, White,*,0~7298,0,20~40, United-States, <=50k
35~61,*,73471~316141,*,2~13,*,*,*, White,*,0~7443,0~1887,40~47,*, <=50k
35~61,*,73471~316141,*,2~13,*,*,*, White,*,0~7443,0~1887,40~47,*, >50k
35~61,*,73471~316141,*,2~13,*,*,*, White,*,0~7443,0~1887,40~47,*, <=50k
35~61,*,73471~316141,*,2~13,*,*,*, White,*,0~7443,0~1887,40~47,*, <=50k
35~61,*,73471~316141,*,2~13,*,*,*, White,*,0~7443,0~1887,40~47,*, <=50k
20~52,*,90189~298035,*,4~14,*,*,*,*,*,0,0,16~60, United-States, <=50k
20~52,*,90189~298035,*,4~14,*,*,*,*,*,0,0,16~60, United-States, >50k
20~52,*,90189~298035,*,4~14,*,*,*,*,*,0,0,16~60, United-States, <=50k
20~52,*,90189~298035,*,4~14,*,*,*,*,*,0,0,16~60, United-States, <=50k
20~52,*,90189~298035,*,4~14,*,*,*,*,*,0,0,16~60, United-States, >50k
33~49,*,97136~347623,*,9~14,*,*,*,*,*,0,0,40~50, United-States, >50k
33~49,*,97136~347623,*,9~14,*,*,*,*,*,0,0,40~50, United-States, <=50k
33~49,*,97136~347623,*,9~14,*,*,*,*,*,0,0,40~50, United-States, <=50k
33~49,*,97136~347623,*,9~14,*,*,*,*,*,0,0,40~50, United-States, <=50k
33~49,*,97136~347623,*,9~14,*,*,*,*,*,0,0,40~50, United-States, >50k
19~47, Private,71864~229826,*,9~14,*,*,*, White,*,0,0,2~40, United-States, <=50k
19~47, Private,71864~229826,*,9~14,*,*,*, White,*,0,0,2~40, United-States, >50k
19~47, Private,71864~229826,*,9~14,*,*,*, White,*,0,0,2~40, United-States, <=50k
19~47, Private,71864~229826,*,9~14,*,*,*, White,*,0,0,2~40, United-States, <=50k
19~47, Private,71864~229826,*,9~14,*,*,*, White,*,0,0,2~40, United-States, <=50k
18~63,*,36480~360884,*,7~15,*,*,*,*,*,0~15024,0,20~50,*, >50k
18~63,*,36480~360884,*,7~15,*,*,*,*,*,0~15024,0,20~50,*, >50k
18~63,*,36480~360884,*,7~15,*,*,*,*,*,0~15024,0,20~50,*, >50k
18~63,*,36480~360884,*,7~15,*,*,*,*,*,0~15024,0,20~50,*, <=50k
18~63,*,36480~360884,*,7~15,*,*,*,*,*,0~15024,0,20~50,*, <=50k
19~60,*,48495~311974,*,2~14,*,*,*, White,*,0,0,40~50,*, <=50k
